"","empirical"
"1069","ENSG00000103365"
"1070","ENSG00000103449"
"1071","ENSG00000103489"
"1072","ENSG00000103496"
"1073","ENSG00000103502"
"1074","ENSG00000103510"
"1075","ENSG00000103540"
"1076","ENSG00000103657"
"1077","ENSG00000103707"
"1078","ENSG00000103742"
"1079","ENSG00000103811"
"1080","ENSG00000103876"
"1081","ENSG00000103932"
"1082","ENSG00000103942"
"1083","ENSG00000103966"
"1084","ENSG00000103994"
"1085","ENSG00000103995"
"1086","ENSG00000104044"
"1087","ENSG00000104047"
"1088","ENSG00000104055"
"1089","ENSG00000104064"
"1090","ENSG00000104067"
"1091","ENSG00000104093"
"1092","ENSG00000104129"
"1093","ENSG00000104140"
"1094","ENSG00000104154"
"1095","ENSG00000104164"
"1096","ENSG00000104177"
"1097","ENSG00000104218"
"1098","ENSG00000104219"
"1099","ENSG00000104228"
"1100","ENSG00000104231"
"1101","ENSG00000104267"
"1102","ENSG00000104290"
"1103","ENSG00000104299"
"1104","ENSG00000104324"
"1105","ENSG00000104325"
"1106","ENSG00000104332"
"1107","ENSG00000104361"
"1108","ENSG00000104365"
"1109","ENSG00000104368"
"1110","ENSG00000104375"
"1111","ENSG00000104419"
"1112","ENSG00000104427"
"1113","ENSG00000104435"
"1114","ENSG00000104490"
"1115","ENSG00000104517"
"1116","ENSG00000104518"
"1117","ENSG00000104529"
"1118","ENSG00000104613"
"1119","ENSG00000104635"
"1120","ENSG00000104643"
"1121","ENSG00000104671"
"1122","ENSG00000104679"
"1123","ENSG00000104689"
"1124","ENSG00000104695"
"1125","ENSG00000104723"
"1126","ENSG00000104731"
"1127","ENSG00000104765"
"1128","ENSG00000104783"
"1129","ENSG00000104805"
"1130","ENSG00000104812"
"1131","ENSG00000104814"
"1132","ENSG00000104823"
"1133","ENSG00000104825"
"1134","ENSG00000104835"
"1135","ENSG00000104856"
"1136","ENSG00000104863"
"1137","ENSG00000104866"
"1138","ENSG00000104872"
"1139","ENSG00000104880"
"1140","ENSG00000104883"
"1141","ENSG00000104884"
"1142","ENSG00000104886"
"1143","ENSG00000104892"
"1144","ENSG00000104897"
"1145","ENSG00000104899"
"1146","ENSG00000104904"
"1147","ENSG00000104915"
"1148","ENSG00000104921"
"1149","ENSG00000104953"
"1150","ENSG00000104960"
"1151","ENSG00000104964"
"1152","ENSG00000104969"
"1153","ENSG00000104973"
"1154","ENSG00000104976"
"1155","ENSG00000104980"
"1156","ENSG00000104983"
"1157","ENSG00000105053"
"1158","ENSG00000105072"
"1159","ENSG00000105088"
"1160","ENSG00000105122"
"1161","ENSG00000105135"
"1162","ENSG00000105136"
"1163","ENSG00000105185"
"1164","ENSG00000105193"
"1165","ENSG00000105202"
"1166","ENSG00000105204"
"1167","ENSG00000105221"
"1168","ENSG00000105223"
"1169","ENSG00000105229"
"1170","ENSG00000105246"
"1171","ENSG00000105248"
"1172","ENSG00000105281"
"1173","ENSG00000105287"
"1174","ENSG00000105321"
"1175","ENSG00000105325"
"1176","ENSG00000105327"
"1177","ENSG00000105329"
"1178","ENSG00000105341"
"1179","ENSG00000105357"
"1180","ENSG00000105364"
"1181","ENSG00000105369"
"1182","ENSG00000105372"
"1183","ENSG00000105379"
"1184","ENSG00000105383"
"1185","ENSG00000105401"
"1186","ENSG00000105404"
"1187","ENSG00000105419"
"1188","ENSG00000105429"
"1189","ENSG00000105443"
"1190","ENSG00000105472"
"1191","ENSG00000105479"
"1192","ENSG00000105486"
"1193","ENSG00000105497"
"1194","ENSG00000105499"
"1195","ENSG00000105516"
"1196","ENSG00000105520"
"1197","ENSG00000105523"
"1198","ENSG00000105552"
"1199","ENSG00000105576"
"1200","ENSG00000105583"
"1201","ENSG00000105607"
"1202","ENSG00000105613"
"1203","ENSG00000105617"
"1204","ENSG00000105618"
"1205","ENSG00000105639"
"1206","ENSG00000105640"
"1207","ENSG00000105655"
"1208","ENSG00000105656"
"1209","ENSG00000105695"
"1210","ENSG00000105697"
"1211","ENSG00000105698"
"1212","ENSG00000105700"
"1213","ENSG00000105701"
"1214","ENSG00000105705"
"1215","ENSG00000105722"
"1216","ENSG00000105726"
"1217","ENSG00000105755"
"1218","ENSG00000105771"
"1219","ENSG00000105784"
"1220","ENSG00000105792"
"1221","ENSG00000105810"
"1222","ENSG00000105819"
"1223","ENSG00000105825"
"1224","ENSG00000105835"
"1225","ENSG00000105852"
"1226","ENSG00000105855"
"1227","ENSG00000105856"
"1228","ENSG00000105866"
"1229","ENSG00000105928"
"1230","ENSG00000105953"
"1231","ENSG00000105963"
"1232","ENSG00000105976"
"1233","ENSG00000105982"
"1234","ENSG00000105989"
"1235","ENSG00000105991"
"1236","ENSG00000105993"
"1237","ENSG00000106009"
"1238","ENSG00000106018"
"1239","ENSG00000106025"
"1240","ENSG00000106066"
"1241","ENSG00000106069"
"1242","ENSG00000106078"
"1243","ENSG00000106086"
"1244","ENSG00000106089"
"1245","ENSG00000106125"
"1246","ENSG00000106211"
"1247","ENSG00000106236"
"1248","ENSG00000106246"
"1249","ENSG00000106263"
"1250","ENSG00000106266"
"1251","ENSG00000106278"
"1252","ENSG00000106333"
"1253","ENSG00000106336"
"1254","ENSG00000106344"
"1255","ENSG00000106346"
"1256","ENSG00000106351"
"1257","ENSG00000106366"
"1258","ENSG00000106392"
"1259","ENSG00000106415"
"1260","ENSG00000106459"
"1261","ENSG00000106479"
"1262","ENSG00000106483"
"1263","ENSG00000106484"
"1264","ENSG00000106524"
"1265","ENSG00000106526"
"1266","ENSG00000106546"
"1267","ENSG00000106565"
"1268","ENSG00000106571"
"1269","ENSG00000106591"
"1270","ENSG00000106603"
"1271","ENSG00000106608"
"1272","ENSG00000106610"
"1273","ENSG00000106615"
"1274","ENSG00000106617"
"1275","ENSG00000106624"
"1276","ENSG00000106631"
"1277","ENSG00000106635"
"1278","ENSG00000106665"
"1279","ENSG00000106692"
"1280","ENSG00000106701"
"1281","ENSG00000106733"
"1282","ENSG00000106771"
"1283","ENSG00000106804"
"1284","ENSG00000106823"
"1285","ENSG00000106853"
"1286","ENSG00000106952"
"1287","ENSG00000106992"
"1288","ENSG00000106993"
"1289","ENSG00000107021"
"1290","ENSG00000107036"
"1291","ENSG00000107077"
"1292","ENSG00000107099"
"1293","ENSG00000107140"
"1294","ENSG00000107147"
"1295","ENSG00000107164"
"1296","ENSG00000107242"
"1297","ENSG00000107249"
"1298","ENSG00000107263"
"1299","ENSG00000107282"
"1300","ENSG00000107290"
"1301","ENSG00000107331"
"1302","ENSG00000107362"
"1303","ENSG00000107372"
"1304","ENSG00000107404"
"1305","ENSG00000107438"
"1306","ENSG00000107537"
"1307","ENSG00000107551"
"1308","ENSG00000107554"
"1309","ENSG00000107560"
"1310","ENSG00000107566"
"1311","ENSG00000107614"
"1312","ENSG00000107625"
"1313","ENSG00000107643"
"1314","ENSG00000107679"
"1315","ENSG00000107742"
"1316","ENSG00000107758"
"1317","ENSG00000107779"
"1318","ENSG00000107829"
"1319","ENSG00000107854"
"1320","ENSG00000107862"
"1321","ENSG00000107863"
"1322","ENSG00000107864"
"1323","ENSG00000107874"
"1324","ENSG00000107882"
"1325","ENSG00000107890"
"1326","ENSG00000107938"
"1327","ENSG00000107957"
"1328","ENSG00000107959"
"1329","ENSG00000108018"
"1330","ENSG00000108039"
"1331","ENSG00000108107"
"1332","ENSG00000108187"
"1333","ENSG00000108219"
"1334","ENSG00000108239"
"1335","ENSG00000108244"
"1336","ENSG00000108262"
"1337","ENSG00000108298"
"1338","ENSG00000108306"
"1339","ENSG00000108309"
"1340","ENSG00000108349"
"1341","ENSG00000108352"
"1342","ENSG00000108375"
"1343","ENSG00000108389"
"1344","ENSG00000108423"
"1345","ENSG00000108443"
"1346","ENSG00000108469"
"1347","ENSG00000108479"
"1348","ENSG00000108506"
"1349","ENSG00000108528"
"1350","ENSG00000108557"
"1351","ENSG00000108559"
"1352","ENSG00000108590"
"1353","ENSG00000108592"
"1354","ENSG00000108599"
"1355","ENSG00000108604"
"1356","ENSG00000108641"
"1357","ENSG00000108651"
"1358","ENSG00000108654"
"1359","ENSG00000108691"
"1360","ENSG00000108771"
"1361","ENSG00000108774"
"1362","ENSG00000108786"
"1363","ENSG00000108788"
"1364","ENSG00000108798"
"1365","ENSG00000108828"
"1366","ENSG00000108830"
"1367","ENSG00000108846"
"1368","ENSG00000108854"
"1369","ENSG00000108861"
"1370","ENSG00000108946"
"1371","ENSG00000108960"
"1372","ENSG00000108961"
"1373","ENSG00000108984"
"1374","ENSG00000109016"
"1375","ENSG00000109065"
"1376","ENSG00000109072"
"1377","ENSG00000109079"
"1378","ENSG00000109083"
"1379","ENSG00000109099"
"1380","ENSG00000109101"
"1381","ENSG00000109103"
"1382","ENSG00000109111"
"1383","ENSG00000109113"
"1384","ENSG00000109118"
"1385","ENSG00000109184"
"1386","ENSG00000109220"
"1387","ENSG00000109320"
"1388","ENSG00000109321"
"1389","ENSG00000109332"
"1390","ENSG00000109339"
"1391","ENSG00000109381"
"1392","ENSG00000109445"
"1393","ENSG00000109452"
"1394","ENSG00000109458"
"1395","ENSG00000109475"
"1396","ENSG00000109501"
"1397","ENSG00000109536"
"1398","ENSG00000109576"
"1399","ENSG00000109606"
"1400","ENSG00000109618"
"1401","ENSG00000109625"
"1402","ENSG00000109654"
"1403","ENSG00000109667"
"1404","ENSG00000109680"
"1405","ENSG00000109689"
"1406","ENSG00000109738"
"1407","ENSG00000109743"
"1408","ENSG00000109771"
"1409","ENSG00000109775"
"1410","ENSG00000109787"
"1411","ENSG00000109790"
"1412","ENSG00000109794"
"1413","ENSG00000109917"
"1414","ENSG00000109929"
"1415","ENSG00000109944"
"1416","ENSG00000110002"
"1417","ENSG00000110011"
"1418","ENSG00000110025"
"1419","ENSG00000110042"
"1420","ENSG00000110046"
"1421","ENSG00000110057"
"1422","ENSG00000110074"
"1423","ENSG00000110077"
"1424","ENSG00000110079"
"1425","ENSG00000110080"
"1426","ENSG00000110090"
"1427","ENSG00000110104"
"1428","ENSG00000110108"
"1429","ENSG00000110171"
"1430","ENSG00000110172"
"1431","ENSG00000110195"
"1432","ENSG00000110324"
"1433","ENSG00000110328"
"1434","ENSG00000110330"
"1435","ENSG00000110344"
"1436","ENSG00000110395"
"1437","ENSG00000110400"
"1438","ENSG00000110422"
"1439","ENSG00000110429"
"1440","ENSG00000110484"
"1441","ENSG00000110497"
"1442","ENSG00000110514"
"1443","ENSG00000110583"
"1444","ENSG00000110619"
"1445","ENSG00000110628"
"1446","ENSG00000110651"
"1447","ENSG00000110693"
"1448","ENSG00000110696"
"1449","ENSG00000110697"
"1450","ENSG00000110700"
"1451","ENSG00000110711"
"1452","ENSG00000110713"
"1453","ENSG00000110721"
"1454","ENSG00000110723"
"1455","ENSG00000110756"
"1456","ENSG00000110768"
"1457","ENSG00000110777"
"1458","ENSG00000110786"
"1459","ENSG00000110811"
"1460","ENSG00000110848"
"1461","ENSG00000110880"
"1462","ENSG00000110881"
"1463","ENSG00000110900"
"1464","ENSG00000110906"
"1465","ENSG00000110911"
"1466","ENSG00000110921"
"1467","ENSG00000110931"
"1468","ENSG00000110987"
"1469","ENSG00000111011"
"1470","ENSG00000111052"
"1471","ENSG00000111058"
"1472","ENSG00000111087"
"1473","ENSG00000111144"
"1474","ENSG00000111145"
"1475","ENSG00000111181"
"1476","ENSG00000111199"
"1477","ENSG00000111224"
"1478","ENSG00000111231"
"1479","ENSG00000111249"
"1480","ENSG00000111252"
"1481","ENSG00000111254"
"1482","ENSG00000111269"
"1483","ENSG00000111271"
"1484","ENSG00000111275"
"1485","ENSG00000111276"
"1486","ENSG00000111300"
"1487","ENSG00000111319"
"1488","ENSG00000111321"
"1489","ENSG00000111325"
"1490","ENSG00000111341"
"1491","ENSG00000111344"
"1492","ENSG00000111361"
"1493","ENSG00000111364"
"1494","ENSG00000111424"
"1495","ENSG00000111432"
"1496","ENSG00000111554"
"1497","ENSG00000111605"
"1498","ENSG00000111644"
"1499","ENSG00000111653"
"1500","ENSG00000111666"
"1501","ENSG00000111674"
"1502","ENSG00000111678"
"1503","ENSG00000111684"
"1504","ENSG00000111716"
"1505","ENSG00000111725"
"1506","ENSG00000111728"
"1507","ENSG00000111729"
"1508","ENSG00000111731"
"1509","ENSG00000111737"
"1510","ENSG00000111785"
"1511","ENSG00000111796"
"1512","ENSG00000111801"
"1513","ENSG00000111817"
"1514","ENSG00000111834"
"1515","ENSG00000111837"
"1516","ENSG00000111846"
"1517","ENSG00000111850"
"1518","ENSG00000111863"
"1519","ENSG00000111877"
"1520","ENSG00000111885"
"1521","ENSG00000111897"
"1522","ENSG00000111907"
"1523","ENSG00000111912"
"1524","ENSG00000111962"
"1525","ENSG00000112031"
"1526","ENSG00000112033"
"1527","ENSG00000112062"
"1528","ENSG00000112079"
"1529","ENSG00000112081"
"1530","ENSG00000112096"
"1531","ENSG00000112137"
"1532","ENSG00000112139"
"1533","ENSG00000112146"
"1534","ENSG00000112159"
"1535","ENSG00000112183"
"1536","ENSG00000112200"
"1537","ENSG00000112208"
"1538","ENSG00000112218"
"1539","ENSG00000112234"
"1540","ENSG00000112245"
"1541","ENSG00000112282"
"1542","ENSG00000112290"
"1543","ENSG00000112293"
"1544","ENSG00000112303"
"1545","ENSG00000112306"
"1546","ENSG00000112312"
"1547","ENSG00000112319"
"1548","ENSG00000112335"
"1549","ENSG00000112343"
"1550","ENSG00000112394"
"1551","ENSG00000112406"
"1552","ENSG00000112419"
"1553","ENSG00000112425"
"1554","ENSG00000112530"
"1555","ENSG00000112541"
"1556","ENSG00000112559"
"1557","ENSG00000112562"
"1558","ENSG00000112584"
"1559","ENSG00000112592"
"1560","ENSG00000112619"
"1561","ENSG00000112624"
"1562","ENSG00000112651"
"1563","ENSG00000112658"
"1564","ENSG00000112667"
"1565","ENSG00000112701"
"1566","ENSG00000112759"
"1567","ENSG00000112761"
"1568","ENSG00000112769"
"1569","ENSG00000112782"
"1570","ENSG00000112812"
"1571","ENSG00000112855"
"1572","ENSG00000112877"
"1573","ENSG00000112893"
"1574","ENSG00000112941"
"1575","ENSG00000112983"
"1576","ENSG00000112992"
"1577","ENSG00000113048"
"1578","ENSG00000113083"
"1579","ENSG00000113163"
"1580","ENSG00000113205"
"1581","ENSG00000113211"
"1582","ENSG00000113231"
"1583","ENSG00000113263"
"1584","ENSG00000113269"
"1585","ENSG00000113282"
"1586","ENSG00000113296"
"1587","ENSG00000113328"
"1588","ENSG00000113356"
"1589","ENSG00000113361"
"1590","ENSG00000113389"
"1591","ENSG00000113391"
"1592","ENSG00000113441"
"1593","ENSG00000113504"
"1594","ENSG00000113555"
"1595","ENSG00000113578"
"1596","ENSG00000113595"
"1597","ENSG00000113597"
"1598","ENSG00000113621"
"1599","ENSG00000113638"
"1600","ENSG00000113645"
"1601","ENSG00000113657"
"1602","ENSG00000113658"
"1603","ENSG00000113716"
"1604","ENSG00000113739"
"1605","ENSG00000113742"
"1606","ENSG00000113749"
"1607","ENSG00000113758"
"1608","ENSG00000113761"
"1609","ENSG00000113790"
"1610","ENSG00000113805"
"1611","ENSG00000113811"
"1612","ENSG00000113838"
"1613","ENSG00000113851"
"1614","ENSG00000113966"
"1615","ENSG00000114021"
"1616","ENSG00000114026"
"1617","ENSG00000114098"
"1618","ENSG00000114115"
"1619","ENSG00000114126"
"1620","ENSG00000114127"
"1621","ENSG00000114166"
"1622","ENSG00000114279"
"1623","ENSG00000114315"
"1624","ENSG00000114316"
"1625","ENSG00000114331"
"1626","ENSG00000114353"
"1627","ENSG00000114388"
"1628","ENSG00000114391"
"1629","ENSG00000114480"
"1630","ENSG00000114541"
"1631","ENSG00000114544"
"1632","ENSG00000114547"
"1633","ENSG00000114554"
"1634","ENSG00000114650"
"1635","ENSG00000114654"
"1636","ENSG00000114737"
"1637","ENSG00000114742"
"1638","ENSG00000114767"
"1639","ENSG00000114770"
"1640","ENSG00000114771"
"1641","ENSG00000114779"
"1642","ENSG00000114784"
"1643","ENSG00000114790"
"1644","ENSG00000114796"
"1645","ENSG00000114859"
"1646","ENSG00000114861"
"1647","ENSG00000114942"
"1648","ENSG00000114948"
"1649","ENSG00000114982"
"1650","ENSG00000115020"
"1651","ENSG00000115042"
"1652","ENSG00000115073"
"1653","ENSG00000115107"
"1654","ENSG00000115109"
"1655","ENSG00000115129"
"1656","ENSG00000115165"
"1657","ENSG00000115170"
"1658","ENSG00000115211"
"1659","ENSG00000115232"
"1660","ENSG00000115239"
"1661","ENSG00000115252"
"1662","ENSG00000115257"
"1663","ENSG00000115268"
"1664","ENSG00000115275"
"1665","ENSG00000115289"
"1666","ENSG00000115307"
"1667","ENSG00000115310"
"1668","ENSG00000115317"
"1669","ENSG00000115318"
"1670","ENSG00000115350"
"1671","ENSG00000115355"
"1672","ENSG00000115361"
"1673","ENSG00000115363"
"1674","ENSG00000115392"
"1675","ENSG00000115419"
"1676","ENSG00000115421"
"1677","ENSG00000115423"
"1678","ENSG00000115425"
"1679","ENSG00000115446"
"1680","ENSG00000115461"
"1681","ENSG00000115464"
"1682","ENSG00000115504"
"1683","ENSG00000115523"
"1684","ENSG00000115548"
"1685","ENSG00000115556"
"1686","ENSG00000115568"
"1687","ENSG00000115590"
"1688","ENSG00000115594"
"1689","ENSG00000115596"
"1690","ENSG00000115598"
"1691","ENSG00000115641"
"1692","ENSG00000115649"
"1693","ENSG00000115657"
"1694","ENSG00000115687"
"1695","ENSG00000115738"
"1696","ENSG00000115756"
"1697","ENSG00000115758"
"1698","ENSG00000115760"
"1699","ENSG00000115827"
"1700","ENSG00000115828"
"1701","ENSG00000115840"
"1702","ENSG00000115875"
"1703","ENSG00000115904"
"1704","ENSG00000115935"
"1705","ENSG00000115942"
"1706","ENSG00000115977"
"1707","ENSG00000115993"
"1708","ENSG00000115998"
"1709","ENSG00000116017"
"1710","ENSG00000116035"
"1711","ENSG00000116039"
"1712","ENSG00000116044"
"1713","ENSG00000116095"
"1714","ENSG00000116132"
"1715","ENSG00000116141"
"1716","ENSG00000116151"
"1717","ENSG00000116205"
"1718","ENSG00000116251"
"1719","ENSG00000116266"
"1720","ENSG00000116273"
"1721","ENSG00000116337"
"1722","ENSG00000116353"
"1723","ENSG00000116473"
"1724","ENSG00000116497"
"1725","ENSG00000116539"
"1726","ENSG00000116544"
"1727","ENSG00000116560"
"1728","ENSG00000116580"
"1729","ENSG00000116604"
"1730","ENSG00000116641"
"1731","ENSG00000116649"
"1732","ENSG00000116661"
"1733","ENSG00000116667"
"1734","ENSG00000116668"
"1735","ENSG00000116670"
"1736","ENSG00000116675"
"1737","ENSG00000116679"
"1738","ENSG00000116688"
"1739","ENSG00000116691"
"1740","ENSG00000116711"
"1741","ENSG00000116729"
"1742","ENSG00000116731"
"1743","ENSG00000116741"
"1744","ENSG00000116761"
"1745","ENSG00000116774"
"1746","ENSG00000116852"
"1747","ENSG00000116871"
"1748","ENSG00000116922"
"1749","ENSG00000116954"
"1750","ENSG00000116984"
"1751","ENSG00000116991"
"1752","ENSG00000117000"
"1753","ENSG00000117010"
"1754","ENSG00000117020"
"1755","ENSG00000117054"
"1756","ENSG00000117090"
"1757","ENSG00000117115"
"1758","ENSG00000117151"
"1759","ENSG00000117154"
"1760","ENSG00000117174"
"1761","ENSG00000117242"
"1762","ENSG00000117266"
"1763","ENSG00000117280"
"1764","ENSG00000117298"
"1765","ENSG00000117360"
"1766","ENSG00000117385"
"1767","ENSG00000117480"
"1768","ENSG00000117500"
"1769","ENSG00000117519"
"1770","ENSG00000117533"
"1771","ENSG00000117592"
"1772","ENSG00000117594"
"1773","ENSG00000117600"
"1774","ENSG00000117614"
"1775","ENSG00000117625"
"1776","ENSG00000117640"
"1777","ENSG00000117643"
"1778","ENSG00000117682"
"1779","ENSG00000117758"
"1780","ENSG00000117791"
"1781","ENSG00000117868"
"1782","ENSG00000118004"
"1783","ENSG00000118007"
"1784","ENSG00000118162"
"1785","ENSG00000118181"
"1786","ENSG00000118200"
"1787","ENSG00000118246"
"1788","ENSG00000118257"
"1789","ENSG00000118260"
"1790","ENSG00000118276"
"1791","ENSG00000118292"
"1792","ENSG00000118369"
"1793","ENSG00000118402"
"1794","ENSG00000118412"
"1795","ENSG00000118418"
"1796","ENSG00000118420"
"1797","ENSG00000118454"
"1798","ENSG00000118473"
"1799","ENSG00000118482"
"1800","ENSG00000118503"
"1801","ENSG00000118508"
"1802","ENSG00000118514"
"1803","ENSG00000118515"
"1804","ENSG00000118523"
"1805","ENSG00000118564"
"1806","ENSG00000118579"
"1807","ENSG00000118689"
"1808","ENSG00000118690"
"1809","ENSG00000118777"
"1810","ENSG00000118849"
"1811","ENSG00000118922"
"1812","ENSG00000118960"
"1813","ENSG00000118965"
"1814","ENSG00000118985"
"1815","ENSG00000118997"
"1816","ENSG00000119042"
"1817","ENSG00000119048"
"1818","ENSG00000119121"
"1819","ENSG00000119139"
"1820","ENSG00000119185"
"1821","ENSG00000119231"
"1822","ENSG00000119242"
"1823","ENSG00000119321"
"1824","ENSG00000119326"
"1825","ENSG00000119397"
"1826","ENSG00000119402"
"1827","ENSG00000119403"
"1828","ENSG00000119431"
"1829","ENSG00000119508"
"1830","ENSG00000119509"
"1831","ENSG00000119514"
"1832","ENSG00000119522"
"1833","ENSG00000119535"
"1834","ENSG00000119559"
"1835","ENSG00000119574"
"1836","ENSG00000119596"
"1837","ENSG00000119599"
"1838","ENSG00000119630"
"1839","ENSG00000119632"
"1840","ENSG00000119640"
"1841","ENSG00000119650"
"1842","ENSG00000119655"
"1843","ENSG00000119669"
"1844","ENSG00000119673"
