"","empirical"
"7966","ENSG00000228205"
"7967","ENSG00000228223"
"7968","ENSG00000228278"
"7969","ENSG00000228300"
"7970","ENSG00000228343"
"7971","ENSG00000228393"
"7972","ENSG00000228412"
"7973","ENSG00000228434"
"7974","ENSG00000228439"
"7975","ENSG00000228451"
"7976","ENSG00000228544"
"7977","ENSG00000228549"
"7978","ENSG00000228570"
"7979","ENSG00000228613"
"7980","ENSG00000228623"
"7981","ENSG00000228672"
"7982","ENSG00000228696"
"7983","ENSG00000228723"
"7984","ENSG00000228775"
"7985","ENSG00000228801"
"7986","ENSG00000228830"
"7987","ENSG00000228889"
"7988","ENSG00000228903"
"7989","ENSG00000228956"
"7990","ENSG00000228989"
"7991","ENSG00000229018"
"7992","ENSG00000229043"
"7993","ENSG00000229047"
"7994","ENSG00000229056"
"7995","ENSG00000229124"
"7996","ENSG00000229132"
"7997","ENSG00000229186"
"7998","ENSG00000229214"
"7999","ENSG00000229231"
"8000","ENSG00000229314"
"8001","ENSG00000229404"
"8002","ENSG00000229422"
"8003","ENSG00000229453"
"8004","ENSG00000229481"
"8005","ENSG00000229544"
"8006","ENSG00000229644"
"8007","ENSG00000229676"
"8008","ENSG00000229689"
"8009","ENSG00000229692"
"8010","ENSG00000229729"
"8011","ENSG00000229809"
"8012","ENSG00000229891"
"8013","ENSG00000229927"
"8014","ENSG00000229950"
"8015","ENSG00000229953"
"8016","ENSG00000229980"
"8017","ENSG00000230002"
"8018","ENSG00000230006"
"8019","ENSG00000230061"
"8020","ENSG00000230074"
"8021","ENSG00000230082"
"8022","ENSG00000230091"
"8023","ENSG00000230124"
"8024","ENSG00000230163"
"8025","ENSG00000230207"
"8026","ENSG00000230257"
"8027","ENSG00000230267"
"8028","ENSG00000230393"
"8029","ENSG00000230424"
"8030","ENSG00000230438"
"8031","ENSG00000230439"
"8032","ENSG00000230453"
"8033","ENSG00000230487"
"8034","ENSG00000230510"
"8035","ENSG00000230513"
"8036","ENSG00000230555"
"8037","ENSG00000230606"
"8038","ENSG00000230638"
"8039","ENSG00000230650"
"8040","ENSG00000230658"
"8041","ENSG00000230699"
"8042","ENSG00000230797"
"8043","ENSG00000230804"
"8044","ENSG00000230847"
"8045","ENSG00000230882"
"8046","ENSG00000230896"
"8047","ENSG00000230955"
"8048","ENSG00000230979"
"8049","ENSG00000231028"
"8050","ENSG00000231064"
"8051","ENSG00000231074"
"8052","ENSG00000231106"
"8053","ENSG00000231107"
"8054","ENSG00000231133"
"8055","ENSG00000231187"
"8056","ENSG00000231205"
"8057","ENSG00000231233"
"8058","ENSG00000231305"
"8059","ENSG00000231312"
"8060","ENSG00000231327"
"8061","ENSG00000231345"
"8062","ENSG00000231407"
"8063","ENSG00000231419"
"8064","ENSG00000231431"
"8065","ENSG00000231437"
"8066","ENSG00000231500"
"8067","ENSG00000231528"
"8068","ENSG00000231588"
"8069","ENSG00000231607"
"8070","ENSG00000231663"
"8071","ENSG00000231672"
"8072","ENSG00000231713"
"8073","ENSG00000231752"
"8074","ENSG00000231764"
"8075","ENSG00000231770"
"8076","ENSG00000231784"
"8077","ENSG00000231789"
"8078","ENSG00000231817"
"8079","ENSG00000231852"
"8080","ENSG00000231856"
"8081","ENSG00000231890"
"8082","ENSG00000231955"
"8083","ENSG00000232040"
"8084","ENSG00000232044"
"8085","ENSG00000232070"
"8086","ENSG00000232093"
"8087","ENSG00000232112"
"8088","ENSG00000232124"
"8089","ENSG00000232133"
"8090","ENSG00000232160"
"8091","ENSG00000232216"
"8092","ENSG00000232224"
"8093","ENSG00000232229"
"8094","ENSG00000232388"
"8095","ENSG00000232400"
"8096","ENSG00000232415"
"8097","ENSG00000232434"
"8098","ENSG00000232453"
"8099","ENSG00000232527"
"8100","ENSG00000232533"
"8101","ENSG00000232573"
"8102","ENSG00000232586"
"8103","ENSG00000232721"
"8104","ENSG00000232767"
"8105","ENSG00000232774"
"8106","ENSG00000232810"
"8107","ENSG00000232815"
"8108","ENSG00000232860"
"8109","ENSG00000232869"
"8110","ENSG00000232938"
"8111","ENSG00000232940"
"8112","ENSG00000232956"
"8113","ENSG00000232993"
"8114","ENSG00000232995"
"8115","ENSG00000233029"
"8116","ENSG00000233041"
"8117","ENSG00000233058"
"8118","ENSG00000233093"
"8119","ENSG00000233101"
"8120","ENSG00000233170"
"8121","ENSG00000233184"
"8122","ENSG00000233198"
"8123","ENSG00000233223"
"8124","ENSG00000233270"
"8125","ENSG00000233276"
"8126","ENSG00000233426"
"8127","ENSG00000233435"
"8128","ENSG00000233483"
"8129","ENSG00000233493"
"8130","ENSG00000233508"
"8131","ENSG00000233527"
"8132","ENSG00000233554"
"8133","ENSG00000233593"
"8134","ENSG00000233705"
"8135","ENSG00000233723"
"8136","ENSG00000233725"
"8137","ENSG00000233750"
"8138","ENSG00000233757"
"8139","ENSG00000233760"
"8140","ENSG00000233820"
"8141","ENSG00000233830"
"8142","ENSG00000233834"
"8143","ENSG00000233836"
"8144","ENSG00000233871"
"8145","ENSG00000233901"
"8146","ENSG00000233913"
"8147","ENSG00000233922"
"8148","ENSG00000233927"
"8149","ENSG00000233968"
"8150","ENSG00000233999"
"8151","ENSG00000234028"
"8152","ENSG00000234076"
"8153","ENSG00000234171"
"8154","ENSG00000234231"
"8155","ENSG00000234284"
"8156","ENSG00000234287"
"8157","ENSG00000234327"
"8158","ENSG00000234390"
"8159","ENSG00000234432"
"8160","ENSG00000234444"
"8161","ENSG00000234449"
"8162","ENSG00000234494"
"8163","ENSG00000234518"
"8164","ENSG00000234545"
"8165","ENSG00000234546"
"8166","ENSG00000234608"
"8167","ENSG00000234614"
"8168","ENSG00000234616"
"8169","ENSG00000234648"
"8170","ENSG00000234665"
"8171","ENSG00000234685"
"8172","ENSG00000234694"
"8173","ENSG00000234741"
"8174","ENSG00000234745"
"8175","ENSG00000234773"
"8176","ENSG00000234797"
"8177","ENSG00000234840"
"8178","ENSG00000234851"
"8179","ENSG00000234857"
"8180","ENSG00000234869"
"8181","ENSG00000234883"
"8182","ENSG00000234918"
"8183","ENSG00000234964"
"8184","ENSG00000234975"
"8185","ENSG00000235026"
"8186","ENSG00000235027"
"8187","ENSG00000235142"
"8188","ENSG00000235162"
"8189","ENSG00000235169"
"8190","ENSG00000235217"
"8191","ENSG00000235241"
"8192","ENSG00000235280"
"8193","ENSG00000235314"
"8194","ENSG00000235333"
"8195","ENSG00000235374"
"8196","ENSG00000235423"
"8197","ENSG00000235436"
"8198","ENSG00000235453"
"8199","ENSG00000235501"
"8200","ENSG00000235531"
"8201","ENSG00000235552"
"8202","ENSG00000235560"
"8203","ENSG00000235565"
"8204","ENSG00000235584"
"8205","ENSG00000235609"
"8206","ENSG00000235687"
"8207","ENSG00000235823"
"8208","ENSG00000235831"
"8209","ENSG00000235859"
"8210","ENSG00000235863"
"8211","ENSG00000235919"
"8212","ENSG00000235944"
"8213","ENSG00000235947"
"8214","ENSG00000235961"
"8215","ENSG00000236008"
"8216","ENSG00000236088"
"8217","ENSG00000236104"
"8218","ENSG00000236279"
"8219","ENSG00000236296"
"8220","ENSG00000236313"
"8221","ENSG00000236397"
"8222","ENSG00000236404"
"8223","ENSG00000236423"
"8224","ENSG00000236432"
"8225","ENSG00000236449"
"8226","ENSG00000236552"
"8227","ENSG00000236609"
"8228","ENSG00000236618"
"8229","ENSG00000236682"
"8230","ENSG00000236699"
"8231","ENSG00000236723"
"8232","ENSG00000236740"
"8233","ENSG00000236753"
"8234","ENSG00000236756"
"8235","ENSG00000236782"
"8236","ENSG00000236810"
"8237","ENSG00000236824"
"8238","ENSG00000236829"
"8239","ENSG00000236830"
"8240","ENSG00000236841"
"8241","ENSG00000237036"
"8242","ENSG00000237101"
"8243","ENSG00000237149"
"8244","ENSG00000237172"
"8245","ENSG00000237181"
"8246","ENSG00000237188"
"8247","ENSG00000237214"
"8248","ENSG00000237223"
"8249","ENSG00000237248"
"8250","ENSG00000237296"
"8251","ENSG00000237310"
"8252","ENSG00000237361"
"8253","ENSG00000237424"
"8254","ENSG00000237441"
"8255","ENSG00000237476"
"8256","ENSG00000237493"
"8257","ENSG00000237506"
"8258","ENSG00000237510"
"8259","ENSG00000237512"
"8260","ENSG00000237517"
"8261","ENSG00000237522"
"8262","ENSG00000237523"
"8263","ENSG00000237550"
"8264","ENSG00000237651"
"8265","ENSG00000237686"
"8266","ENSG00000237732"
"8267","ENSG00000237753"
"8268","ENSG00000237765"
"8269","ENSG00000237807"
"8270","ENSG00000237840"
"8271","ENSG00000237854"
"8272","ENSG00000237940"
"8273","ENSG00000237943"
"8274","ENSG00000237945"
"8275","ENSG00000237970"
"8276","ENSG00000237973"
"8277","ENSG00000237978"
"8278","ENSG00000237989"
"8279","ENSG00000238000"
"8280","ENSG00000238005"
"8281","ENSG00000238009"
"8282","ENSG00000238045"
"8283","ENSG00000238072"
"8284","ENSG00000238098"
"8285","ENSG00000238103"
"8286","ENSG00000238113"
"8287","ENSG00000238121"
"8288","ENSG00000238142"
"8289","ENSG00000238145"
"8290","ENSG00000238227"
"8291","ENSG00000238243"
"8292","ENSG00000238266"
"8293","ENSG00000239218"
"8294","ENSG00000239282"
"8295","ENSG00000239306"
"8296","ENSG00000239389"
"8297","ENSG00000239402"
"8298","ENSG00000239407"
"8299","ENSG00000239415"
"8300","ENSG00000239467"
"8301","ENSG00000239474"
"8302","ENSG00000239523"
"8303","ENSG00000239552"
"8304","ENSG00000239571"
"8305","ENSG00000239713"
"8306","ENSG00000239779"
"8307","ENSG00000239819"
"8308","ENSG00000239855"
"8309","ENSG00000239857"
"8310","ENSG00000239887"
"8311","ENSG00000239911"
"8312","ENSG00000239945"
"8313","ENSG00000239951"
"8314","ENSG00000239998"
"8315","ENSG00000240024"
"8316","ENSG00000240137"
"8317","ENSG00000240216"
"8318","ENSG00000240225"
"8319","ENSG00000240230"
"8320","ENSG00000240253"
"8321","ENSG00000240280"
"8322","ENSG00000240344"
"8323","ENSG00000240356"
"8324","ENSG00000240370"
"8325","ENSG00000240382"
"8326","ENSG00000240401"
"8327","ENSG00000240429"
"8328","ENSG00000240445"
"8329","ENSG00000240505"
"8330","ENSG00000240521"
"8331","ENSG00000240541"
"8332","ENSG00000240563"
"8333","ENSG00000240671"
"8334","ENSG00000240694"
"8335","ENSG00000240747"
"8336","ENSG00000240764"
"8337","ENSG00000240800"
"8338","ENSG00000240801"
"8339","ENSG00000240859"
"8340","ENSG00000240864"
"8341","ENSG00000240875"
"8342","ENSG00000240891"
"8343","ENSG00000240990"
"8344","ENSG00000241015"
"8345","ENSG00000241020"
"8346","ENSG00000241043"
"8347","ENSG00000241058"
"8348","ENSG00000241106"
"8349","ENSG00000241127"
"8350","ENSG00000241186"
"8351","ENSG00000241244"
"8352","ENSG00000241294"
"8353","ENSG00000241316"
"8354","ENSG00000241322"
"8355","ENSG00000241343"
"8356","ENSG00000241351"
"8357","ENSG00000241370"
"8358","ENSG00000241472"
"8359","ENSG00000241484"
"8360","ENSG00000241549"
"8361","ENSG00000241697"
"8362","ENSG00000241717"
"8363","ENSG00000241741"
"8364","ENSG00000241755"
"8365","ENSG00000241764"
"8366","ENSG00000241790"
"8367","ENSG00000241839"
"8368","ENSG00000241878"
"8369","ENSG00000241935"
"8370","ENSG00000241945"
"8371","ENSG00000241973"
"8372","ENSG00000241990"
"8373","ENSG00000242071"
"8374","ENSG00000242076"
"8375","ENSG00000242114"
"8376","ENSG00000242125"
"8377","ENSG00000242173"
"8378","ENSG00000242220"
"8379","ENSG00000242247"
"8380","ENSG00000242252"
"8381","ENSG00000242258"
"8382","ENSG00000242259"
"8383","ENSG00000242288"
"8384","ENSG00000242371"
"8385","ENSG00000242419"
"8386","ENSG00000242498"
"8387","ENSG00000242516"
"8388","ENSG00000242574"
"8389","ENSG00000242612"
"8390","ENSG00000242689"
"8391","ENSG00000242715"
"8392","ENSG00000242759"
"8393","ENSG00000242766"
"8394","ENSG00000242808"
"8395","ENSG00000242852"
"8396","ENSG00000243056"
"8397","ENSG00000243069"
"8398","ENSG00000243137"
"8399","ENSG00000243147"
"8400","ENSG00000243155"
"8401","ENSG00000243199"
"8402","ENSG00000243207"
"8403","ENSG00000243238"
"8404","ENSG00000243251"
"8405","ENSG00000243264"
"8406","ENSG00000243414"
"8407","ENSG00000243422"
"8408","ENSG00000243444"
"8409","ENSG00000243449"
"8410","ENSG00000243466"
"8411","ENSG00000243543"
"8412","ENSG00000243566"
"8413","ENSG00000243587"
"8414","ENSG00000243627"
"8415","ENSG00000243660"
"8416","ENSG00000243678"
"8417","ENSG00000243701"
"8418","ENSG00000243725"
"8419","ENSG00000243749"
"8420","ENSG00000243762"
"8421","ENSG00000243789"
"8422","ENSG00000243811"
"8423","ENSG00000243819"
"8424","ENSG00000243926"
"8425","ENSG00000243927"
"8426","ENSG00000243943"
"8427","ENSG00000243955"
"8428","ENSG00000243960"
"8429","ENSG00000243978"
"8430","ENSG00000244005"
"8431","ENSG00000244026"
"8432","ENSG00000244041"
"8433","ENSG00000244067"
"8434","ENSG00000244115"
"8435","ENSG00000244116"
"8436","ENSG00000244122"
"8437","ENSG00000244165"
"8438","ENSG00000244198"
"8439","ENSG00000244242"
"8440","ENSG00000244255"
"8441","ENSG00000244270"
"8442","ENSG00000244274"
"8443","ENSG00000244300"
"8444","ENSG00000244306"
"8445","ENSG00000244313"
"8446","ENSG00000244398"
"8447","ENSG00000244402"
"8448","ENSG00000244437"
"8449","ENSG00000244457"
"8450","ENSG00000244459"
"8451","ENSG00000244482"
"8452","ENSG00000244491"
"8453","ENSG00000244509"
"8454","ENSG00000244558"
"8455","ENSG00000244563"
"8456","ENSG00000244575"
"8457","ENSG00000244617"
"8458","ENSG00000244625"
"8459","ENSG00000244675"
"8460","ENSG00000244682"
"8461","ENSG00000244693"
"8462","ENSG00000244694"
"8463","ENSG00000244733"
"8464","ENSG00000245060"
"8465","ENSG00000245149"
"8466","ENSG00000245164"
"8467","ENSG00000245213"
"8468","ENSG00000245248"
"8469","ENSG00000245275"
"8470","ENSG00000245317"
"8471","ENSG00000245522"
"8472","ENSG00000245526"
"8473","ENSG00000245556"
"8474","ENSG00000245571"
"8475","ENSG00000245573"
"8476","ENSG00000245614"
"8477","ENSG00000245648"
"8478","ENSG00000245680"
"8479","ENSG00000245694"
"8480","ENSG00000245748"
"8481","ENSG00000245910"
"8482","ENSG00000245937"
"8483","ENSG00000245954"
"8484","ENSG00000246067"
"8485","ENSG00000246082"
"8486","ENSG00000246089"
"8487","ENSG00000246174"
"8488","ENSG00000246223"
"8489","ENSG00000246228"
"8490","ENSG00000246263"
"8491","ENSG00000246273"
"8492","ENSG00000246283"
"8493","ENSG00000246523"
"8494","ENSG00000246560"
"8495","ENSG00000246582"
"8496","ENSG00000246705"
"8497","ENSG00000246763"
"8498","ENSG00000246859"
"8499","ENSG00000246877"
"8500","ENSG00000246889"
"8501","ENSG00000246898"
"8502","ENSG00000246985"
"8503","ENSG00000247011"
"8504","ENSG00000247081"
"8505","ENSG00000247095"
"8506","ENSG00000247121"
"8507","ENSG00000247240"
"8508","ENSG00000247317"
"8509","ENSG00000247400"
"8510","ENSG00000247498"
"8511","ENSG00000247516"
"8512","ENSG00000247596"
"8513","ENSG00000247708"
"8514","ENSG00000247746"
"8515","ENSG00000247765"
"8516","ENSG00000247774"
"8517","ENSG00000247853"
"8518","ENSG00000247903"
"8519","ENSG00000247934"
"8520","ENSG00000247993"
"8521","ENSG00000248015"
"8522","ENSG00000248049"
"8523","ENSG00000248092"
"8524","ENSG00000248098"
"8525","ENSG00000248161"
"8526","ENSG00000248265"
"8527","ENSG00000248290"
"8528","ENSG00000248329"
"8529","ENSG00000248333"
"8530","ENSG00000248405"
"8531","ENSG00000248429"
"8532","ENSG00000248464"
"8533","ENSG00000248477"
"8534","ENSG00000248485"
"8535","ENSG00000248487"
"8536","ENSG00000248538"
"8537","ENSG00000248593"
"8538","ENSG00000248663"
"8539","ENSG00000248698"
"8540","ENSG00000248712"
"8541","ENSG00000248751"
"8542","ENSG00000248771"
"8543","ENSG00000248778"
"8544","ENSG00000248801"
"8545","ENSG00000248810"
"8546","ENSG00000248866"
"8547","ENSG00000248871"
"8548","ENSG00000248874"
"8549","ENSG00000248905"
"8550","ENSG00000249230"
"8551","ENSG00000249242"
"8552","ENSG00000249267"
"8553","ENSG00000249319"
"8554","ENSG00000249348"
"8555","ENSG00000249430"
"8556","ENSG00000249437"
"8557","ENSG00000249456"
"8558","ENSG00000249459"
"8559","ENSG00000249471"
"8560","ENSG00000249592"
"8561","ENSG00000249641"
"8562","ENSG00000249661"
"8563","ENSG00000249673"
"8564","ENSG00000249700"
"8565","ENSG00000249709"
"8566","ENSG00000249816"
"8567","ENSG00000249835"
"8568","ENSG00000249839"
"8569","ENSG00000249846"
"8570","ENSG00000249853"
"8571","ENSG00000249855"
"8572","ENSG00000249859"
"8573","ENSG00000249971"
"8574","ENSG00000250056"
"8575","ENSG00000250091"
"8576","ENSG00000250120"
"8577","ENSG00000250132"
"8578","ENSG00000250133"
"8579","ENSG00000250159"
"8580","ENSG00000250167"
"8581","ENSG00000250273"
"8582","ENSG00000250299"
"8583","ENSG00000250312"
"8584","ENSG00000250317"
"8585","ENSG00000250318"
"8586","ENSG00000250366"
"8587","ENSG00000250423"
"8588","ENSG00000250462"
"8589","ENSG00000250479"
"8590","ENSG00000250486"
"8591","ENSG00000250510"
"8592","ENSG00000250538"
"8593","ENSG00000250565"
"8594","ENSG00000250571"
"8595","ENSG00000250608"
"8596","ENSG00000250612"
"8597","ENSG00000250615"
"8598","ENSG00000250616"
"8599","ENSG00000250644"
"8600","ENSG00000250696"
"8601","ENSG00000250722"
"8602","ENSG00000250742"
"8603","ENSG00000250771"
"8604","ENSG00000250786"
"8605","ENSG00000250790"
"8606","ENSG00000250899"
"8607","ENSG00000250986"
"8608","ENSG00000251002"
"8609","ENSG00000251039"
"8610","ENSG00000251095"
"8611","ENSG00000251158"
"8612","ENSG00000251169"
"8613","ENSG00000251192"
"8614","ENSG00000251301"
"8615","ENSG00000251320"
"8616","ENSG00000251350"
"8617","ENSG00000251369"
"8618","ENSG00000251381"
"8619","ENSG00000251396"
"8620","ENSG00000251493"
"8621","ENSG00000251546"
"8622","ENSG00000251562"
"8623","ENSG00000251569"
"8624","ENSG00000251580"
"8625","ENSG00000251615"
"8626","ENSG00000252690"
"8627","ENSG00000253106"
"8628","ENSG00000253123"
"8629","ENSG00000253144"
"8630","ENSG00000253159"
"8631","ENSG00000253187"
"8632","ENSG00000253203"
"8633","ENSG00000253210"
"8634","ENSG00000253276"
"8635","ENSG00000253293"
"8636","ENSG00000253301"
"8637","ENSG00000253313"
"8638","ENSG00000253320"
"8639","ENSG00000253333"
"8640","ENSG00000253341"
"8641","ENSG00000253352"
"8642","ENSG00000253404"
"8643","ENSG00000253445"
"8644","ENSG00000253485"
"8645","ENSG00000253492"
"8646","ENSG00000253522"
"8647","ENSG00000253537"
"8648","ENSG00000253540"
"8649","ENSG00000253549"
"8650","ENSG00000253570"
"8651","ENSG00000253598"
"8652","ENSG00000253661"
"8653","ENSG00000253701"
"8654","ENSG00000253716"
"8655","ENSG00000253738"
"8656","ENSG00000253741"
"8657","ENSG00000253767"
"8658","ENSG00000253768"
"8659","ENSG00000253816"
"8660","ENSG00000253818"
"8661","ENSG00000253846"
"8662","ENSG00000253854"
"8663","ENSG00000253861"
"8664","ENSG00000253873"
"8665","ENSG00000253882"
"8666","ENSG00000253910"
"8667","ENSG00000253930"
"8668","ENSG00000253948"
"8669","ENSG00000253953"
"8670","ENSG00000253955"
"8671","ENSG00000253958"
"8672","ENSG00000253982"
"8673","ENSG00000253998"
"8674","ENSG00000254024"
"8675","ENSG00000254087"
"8676","ENSG00000254093"
"8677","ENSG00000254153"
"8678","ENSG00000254162"
"8679","ENSG00000254164"
"8680","ENSG00000254221"
"8681","ENSG00000254285"
"8682","ENSG00000254335"
"8683","ENSG00000254343"
"8684","ENSG00000254349"
"8685","ENSG00000254415"
"8686","ENSG00000254470"
"8687","ENSG00000254501"
"8688","ENSG00000254505"
"8689","ENSG00000254521"
"8690","ENSG00000254531"
"8691","ENSG00000254533"
"8692","ENSG00000254535"
"8693","ENSG00000254559"
"8694","ENSG00000254585"
"8695","ENSG00000254598"
"8696","ENSG00000254614"
"8697","ENSG00000254615"
"8698","ENSG00000254665"
"8699","ENSG00000254682"
"8700","ENSG00000254701"
"8701","ENSG00000254706"
"8702","ENSG00000254709"
"8703","ENSG00000254772"
"8704","ENSG00000254806"
"8705","ENSG00000254827"
"8706","ENSG00000254829"
"8707","ENSG00000254838"
"8708","ENSG00000254860"
"8709","ENSG00000254872"
"8710","ENSG00000254873"
"8711","ENSG00000254893"
"8712","ENSG00000254901"
"8713","ENSG00000254902"
"8714","ENSG00000254944"
"8715","ENSG00000254967"
"8716","ENSG00000254996"
"8717","ENSG00000255085"
"8718","ENSG00000255114"
"8719","ENSG00000255121"
"8720","ENSG00000255126"
"8721","ENSG00000255129"
"8722","ENSG00000255135"
"8723","ENSG00000255145"
"8724","ENSG00000255150"
"8725","ENSG00000255154"
"8726","ENSG00000255197"
"8727","ENSG00000255198"
"8728","ENSG00000255200"
"8729","ENSG00000255224"
"8730","ENSG00000255240"
"8731","ENSG00000255277"
"8732","ENSG00000255302"
"8733","ENSG00000255346"
"8734","ENSG00000255366"
"8735","ENSG00000255390"
"8736","ENSG00000255404"
"8737","ENSG00000255408"
"8738","ENSG00000255498"
"8739","ENSG00000255517"
"8740","ENSG00000255529"
"8741","ENSG00000255559"
"8742","ENSG00000255568"
"8743","ENSG00000255571"
"8744","ENSG00000255622"
"8745","ENSG00000255629"
"8746","ENSG00000255641"
"8747","ENSG00000255650"
"8748","ENSG00000255690"
"8749","ENSG00000255730"
"8750","ENSG00000255733"
"8751","ENSG00000255737"
"8752","ENSG00000255794"
"8753","ENSG00000255819"
"8754","ENSG00000255857"
"8755","ENSG00000255874"
"8756","ENSG00000256039"
"8757","ENSG00000256040"
"8758","ENSG00000256043"
"8759","ENSG00000256053"
"8760","ENSG00000256060"
"8761","ENSG00000256073"
"8762","ENSG00000256087"
"8763","ENSG00000256116"
"8764","ENSG00000256294"
"8765","ENSG00000256304"
"8766","ENSG00000256340"
"8767","ENSG00000256349"
"8768","ENSG00000256377"
"8769","ENSG00000256417"
"8770","ENSG00000256443"
"8771","ENSG00000256462"
"8772","ENSG00000256540"
"8773","ENSG00000256569"
"8774","ENSG00000256576"
"8775","ENSG00000256594"
"8776","ENSG00000256616"
"8777","ENSG00000256628"
"8778","ENSG00000256683"
"8779","ENSG00000256694"
"8780","ENSG00000256751"
"8781","ENSG00000256806"
"8782","ENSG00000256813"
"8783","ENSG00000256861"
"8784","ENSG00000256916"
"8785","ENSG00000256977"
"8786","ENSG00000257002"
"8787","ENSG00000257017"
"8788","ENSG00000257027"
"8789","ENSG00000257086"
"8790","ENSG00000257093"
"8791","ENSG00000257108"
"8792","ENSG00000257122"
"8793","ENSG00000257261"
"8794","ENSG00000257270"
"8795","ENSG00000257303"
"8796","ENSG00000257315"
"8797","ENSG00000257335"
"8798","ENSG00000257337"
"8799","ENSG00000257341"
"8800","ENSG00000257342"
"8801","ENSG00000257386"
"8802","ENSG00000257390"
"8803","ENSG00000257411"
"8804","ENSG00000257434"
"8805","ENSG00000257497"
"8806","ENSG00000257550"
"8807","ENSG00000257553"
"8808","ENSG00000257556"
"8809","ENSG00000257557"
"8810","ENSG00000257588"
"8811","ENSG00000257607"
"8812","ENSG00000257653"
"8813","ENSG00000257698"
"8814","ENSG00000257702"
"8815","ENSG00000257743"
"8816","ENSG00000257764"
"8817","ENSG00000257767"
"8818","ENSG00000257800"
"8819","ENSG00000257838"
"8820","ENSG00000257894"
"8821","ENSG00000257949"
"8822","ENSG00000257950"
"8823","ENSG00000258056"
"8824","ENSG00000258057"
"8825","ENSG00000258102"
"8826","ENSG00000258199"
"8827","ENSG00000258289"
"8828","ENSG00000258301"
"8829","ENSG00000258315"
"8830","ENSG00000258354"
"8831","ENSG00000258366"
"8832","ENSG00000258414"
"8833","ENSG00000258429"
"8834","ENSG00000258457"
"8835","ENSG00000258465"
"8836","ENSG00000258484"
"8837","ENSG00000258504"
"8838","ENSG00000258555"
"8839","ENSG00000258610"
"8840","ENSG00000258616"
"8841","ENSG00000258643"
"8842","ENSG00000258647"
"8843","ENSG00000258653"
"8844","ENSG00000258659"
"8845","ENSG00000258738"
"8846","ENSG00000258757"
"8847","ENSG00000258790"
"8848","ENSG00000258830"
"8849","ENSG00000258837"
"8850","ENSG00000258838"
"8851","ENSG00000258875"
"8852","ENSG00000258910"
"8853","ENSG00000258920"
"8854","ENSG00000258929"
"8855","ENSG00000258938"
"8856","ENSG00000258940"
"8857","ENSG00000258986"
"8858","ENSG00000258998"
"8859","ENSG00000259006"
"8860","ENSG00000259024"
"8861","ENSG00000259038"
"8862","ENSG00000259040"
"8863","ENSG00000259049"
"8864","ENSG00000259065"
"8865","ENSG00000259075"
"8866","ENSG00000259129"
"8867","ENSG00000259132"
"8868","ENSG00000259171"
"8869","ENSG00000259172"
"8870","ENSG00000259207"
"8871","ENSG00000259248"
"8872","ENSG00000259271"
"8873","ENSG00000259291"
"8874","ENSG00000259305"
"8875","ENSG00000259330"
"8876","ENSG00000259332"
"8877","ENSG00000259354"
"8878","ENSG00000259362"
"8879","ENSG00000259366"
"8880","ENSG00000259374"
"8881","ENSG00000259417"
"8882","ENSG00000259426"
"8883","ENSG00000259431"
"8884","ENSG00000259457"
"8885","ENSG00000259459"
"8886","ENSG00000259494"
"8887","ENSG00000259605"
"8888","ENSG00000259607"
"8889","ENSG00000259616"
"8890","ENSG00000259627"
"8891","ENSG00000259642"
"8892","ENSG00000259661"
"8893","ENSG00000259725"
"8894","ENSG00000259768"
"8895","ENSG00000259772"
"8896","ENSG00000259775"
"8897","ENSG00000259780"
"8898","ENSG00000259781"
"8899","ENSG00000259793"
"8900","ENSG00000259803"
"8901","ENSG00000259807"
"8902","ENSG00000259834"
"8903","ENSG00000259856"
"8904","ENSG00000259884"
"8905","ENSG00000259940"
"8906","ENSG00000259952"
"8907","ENSG00000259953"
"8908","ENSG00000259959"
"8909","ENSG00000259969"
"8910","ENSG00000259985"
"8911","ENSG00000259994"
"8912","ENSG00000260000"
"8913","ENSG00000260001"
"8914","ENSG00000260018"
"8915","ENSG00000260027"
"8916","ENSG00000260063"
"8917","ENSG00000260075"
"8918","ENSG00000260081"
"8919","ENSG00000260083"
"8920","ENSG00000260097"
"8921","ENSG00000260107"
"8922","ENSG00000260114"
"8923","ENSG00000260160"
"8924","ENSG00000260196"
"8925","ENSG00000260231"
"8926","ENSG00000260238"
"8927","ENSG00000260244"
"8928","ENSG00000260249"
"8929","ENSG00000260257"
"8930","ENSG00000260260"
"8931","ENSG00000260265"
"8932","ENSG00000260267"
"8933","ENSG00000260274"
"8934","ENSG00000260276"
"8935","ENSG00000260293"
"8936","ENSG00000260314"
"8937","ENSG00000260317"
"8938","ENSG00000260337"
"8939","ENSG00000260339"
"8940","ENSG00000260361"
"8941","ENSG00000260372"
"8942","ENSG00000260400"
"8943","ENSG00000260418"
"8944","ENSG00000260428"
"8945","ENSG00000260456"
"8946","ENSG00000260459"
"8947","ENSG00000260465"
"8948","ENSG00000260517"
"8949","ENSG00000260526"
"8950","ENSG00000260534"
"8951","ENSG00000260537"
"8952","ENSG00000260549"
"8953","ENSG00000260552"
"8954","ENSG00000260566"
"8955","ENSG00000260570"
"8956","ENSG00000260577"
"8957","ENSG00000260604"
"8958","ENSG00000260630"
"8959","ENSG00000260641"
"8960","ENSG00000260643"
"8961","ENSG00000260644"
"8962","ENSG00000260653"
"8963","ENSG00000260686"
"8964","ENSG00000260742"
